,Original Y,Predicted Y
15849, <=50K,0
15850, <=50K,0
15851, <=50K,0
15852, >50K,0
15853, <=50K,0
15854, <=50K,0
15855, <=50K,0
15856, <=50K,0
15857, >50K,0
15858, <=50K,0
15859, <=50K,0
15860, >50K,0
15861, <=50K,0
15862, <=50K,1
15863, <=50K,0
15864, <=50K,1
15865, <=50K,0
15866, <=50K,0
15867, <=50K,0
15868, <=50K,0
15869, >50K,0
15870, >50K,1
15871, <=50K,0
15872, <=50K,0
15873, >50K,1
15874, <=50K,0
15875, >50K,0
15876, <=50K,0
15877, <=50K,0
15878, >50K,0
15879, <=50K,0
15880, >50K,1
15881, <=50K,1
15882, <=50K,0
15883, <=50K,1
15884, <=50K,0
15885, <=50K,0
15886, <=50K,0
15887, >50K,1
15888, <=50K,0
15889, <=50K,0
15890, <=50K,0
15891, >50K,0
15892, >50K,0
15893, <=50K,0
15894, <=50K,0
15895, <=50K,0
15896, <=50K,1
15897, <=50K,1
15898, <=50K,1
15899, <=50K,1
15900, <=50K,1
15901, <=50K,1
15902, <=50K,0
15903, <=50K,0
15904, >50K,0
15905, <=50K,0
15906, <=50K,0
15907, >50K,0
15908, <=50K,0
15909, >50K,0
15910, <=50K,0
15911, <=50K,0
15912, <=50K,0
15913, <=50K,0
15914, <=50K,0
15915, >50K,0
15916, <=50K,0
15917, <=50K,0
15918, <=50K,0
15919, <=50K,1
15920, >50K,0
15921, >50K,0
15922, <=50K,0
15923, >50K,0
15924, <=50K,0
15925, <=50K,0
15926, <=50K,1
15927, <=50K,0
15928, <=50K,0
15929, <=50K,0
15930, <=50K,0
15931, <=50K,1
15932, >50K,1
15933, <=50K,0
15934, <=50K,0
15935, <=50K,0
15936, <=50K,1
15937, <=50K,1
15938, <=50K,0
15939, <=50K,0
15940, >50K,0
15941, <=50K,1
15942, <=50K,0
15943, <=50K,0
15944, >50K,0
15945, <=50K,1
15946, <=50K,1
15947, <=50K,1
15948, >50K,0
15949, <=50K,1
15950, <=50K,0
15951, <=50K,0
15952, <=50K,1
15953, <=50K,1
15954, >50K,1
15955, >50K,1
15956, >50K,0
15957, <=50K,1
15958, <=50K,0
15959, <=50K,0
15960, <=50K,0
15961, >50K,0
15962, <=50K,1
15963, <=50K,1
15964, <=50K,0
15965, <=50K,0
15966, >50K,0
15967, <=50K,0
15968, >50K,1
15969, <=50K,0
15970, <=50K,0
15971, >50K,0
15972, <=50K,0
15973, <=50K,0
15974, <=50K,0
15975, <=50K,0
15976, <=50K,0
15977, <=50K,0
15978, <=50K,0
15979, <=50K,0
15980, <=50K,0
15981, <=50K,0
15982, <=50K,0
15983, <=50K,0
15984, <=50K,1
15985, >50K,0
15986, <=50K,0
15987, <=50K,0
15988, <=50K,0
15989, <=50K,0
15990, <=50K,1
15991, <=50K,0
15992, <=50K,0
15993, <=50K,0
15994, <=50K,1
15995, <=50K,0
15996, <=50K,0
15997, <=50K,0
15998, >50K,1
15999, <=50K,0
16000, >50K,0
16001, <=50K,1
16002, <=50K,0
16003, <=50K,1
16004, >50K,0
16005, <=50K,0
16006, <=50K,0
16007, <=50K,0
16008, <=50K,0
16009, <=50K,0
16010, <=50K,0
16011, <=50K,0
16012, >50K,0
16013, <=50K,0
16014, <=50K,0
16015, <=50K,0
16016, <=50K,0
16017, >50K,0
16018, >50K,1
16019, <=50K,1
16020, <=50K,0
16021, <=50K,0
16022, <=50K,0
16023, <=50K,0
16024, <=50K,1
16025, >50K,0
16026, <=50K,0
16027, <=50K,1
16028, <=50K,0
16029, <=50K,1
16030, <=50K,0
16031, <=50K,0
16032, >50K,1
16033, <=50K,0
16034, >50K,0
16035, <=50K,0
16036, <=50K,0
16037, <=50K,0
16038, <=50K,0
16039, >50K,1
16040, >50K,1
16041, <=50K,1
16042, <=50K,0
16043, <=50K,0
16044, <=50K,1
16045, <=50K,0
16046, >50K,0
16047, <=50K,0
16048, <=50K,1
16049, <=50K,0
16050, >50K,1
16051, <=50K,0
16052, >50K,0
16053, >50K,0
16054, >50K,0
16055, <=50K,1
16056, <=50K,0
16057, <=50K,0
16058, <=50K,0
16059, <=50K,1
16060, <=50K,0
16061, <=50K,1
16062, >50K,0
16063, <=50K,0
16064, <=50K,1
16065, <=50K,0
16066, <=50K,0
16067, <=50K,0
16068, <=50K,0
16069, <=50K,0
16070, <=50K,1
16071, <=50K,1
16072, <=50K,0
16073, <=50K,1
16074, <=50K,0
16075, <=50K,0
16076, <=50K,0
16077, <=50K,0
16078, >50K,0
16079, >50K,0
16080, <=50K,0
16081, >50K,1
16082, <=50K,0
16083, <=50K,0
16084, <=50K,0
16085, <=50K,0
16086, <=50K,0
16087, <=50K,0
16088, <=50K,0
16089, <=50K,1
16090, <=50K,1
16091, <=50K,0
16092, >50K,0
16093, >50K,0
16094, >50K,1
16095, <=50K,1
16096, <=50K,0
16097, <=50K,0
16098, <=50K,1
16099, <=50K,0
16100, <=50K,0
16101, <=50K,0
16102, >50K,0
16103, <=50K,1
16104, <=50K,1
16105, <=50K,0
16106, <=50K,0
16107, <=50K,0
16108, <=50K,0
16109, >50K,0
16110, <=50K,0
16111, <=50K,1
16112, <=50K,0
16113, >50K,0
16114, <=50K,0
16115, <=50K,1
16116, >50K,0
16117, >50K,0
16118, <=50K,1
16119, <=50K,0
16120, <=50K,0
16121, <=50K,1
16122, <=50K,1
16123, <=50K,0
16124, <=50K,0
16125, <=50K,0
16126, >50K,0
16127, <=50K,0
16128, <=50K,0
16129, <=50K,0
16130, <=50K,1
16131, <=50K,0
16132, <=50K,1
16133, <=50K,0
16134, <=50K,0
16135, <=50K,0
16136, <=50K,0
16137, <=50K,0
16138, <=50K,0
16139, >50K,0
16140, <=50K,0
16141, <=50K,0
16142, <=50K,1
16143, <=50K,0
16144, <=50K,0
16145, <=50K,1
16146, <=50K,0
16147, <=50K,0
16148, <=50K,0
16149, <=50K,1
16150, <=50K,0
16151, >50K,0
16152, >50K,0
16153, <=50K,0
16154, <=50K,0
16155, <=50K,0
16156, <=50K,0
16157, <=50K,1
16158, <=50K,0
16159, <=50K,0
16160, <=50K,0
16161, <=50K,0
16162, <=50K,1
16163, <=50K,0
16164, >50K,1
16165, >50K,0
16166, <=50K,1
16167, >50K,1
16168, >50K,0
16169, <=50K,1
16170, >50K,0
16171, >50K,1
16172, <=50K,0
16173, <=50K,0
16174, >50K,0
16175, <=50K,0
16176, >50K,0
16177, >50K,0
16178, <=50K,0
16179, <=50K,0
16180, >50K,1
16181, <=50K,0
16182, >50K,0
16183, <=50K,0
16184, <=50K,0
16185, <=50K,0
16186, <=50K,0
16187, <=50K,1
16188, >50K,1
16189, <=50K,1
16190, >50K,1
16191, <=50K,0
16192, <=50K,0
16193, <=50K,0
16194, <=50K,0
16195, <=50K,0
16196, <=50K,1
16197, <=50K,0
16198, <=50K,1
16199, <=50K,0
16200, <=50K,1
16201, <=50K,0
16202, <=50K,1
16203, <=50K,0
16204, >50K,1
16205, >50K,0
16206, >50K,0
16207, <=50K,0
16208, <=50K,0
16209, <=50K,1
16210, <=50K,0
16211, <=50K,1
16212, <=50K,0
16213, <=50K,0
16214, <=50K,0
16215, <=50K,0
16216, <=50K,1
16217, >50K,0
16218, <=50K,0
16219, <=50K,1
16220, >50K,0
16221, <=50K,1
16222, <=50K,1
16223, <=50K,1
16224, <=50K,0
16225, >50K,0
16226, <=50K,0
16227, >50K,0
16228, <=50K,0
16229, <=50K,0
16230, <=50K,0
16231, <=50K,0
16232, <=50K,0
16233, <=50K,0
16234, >50K,1
16235, <=50K,1
16236, <=50K,1
16237, <=50K,0
16238, >50K,0
16239, <=50K,0
16240, <=50K,0
16241, >50K,0
16242, <=50K,0
16243, <=50K,0
16244, <=50K,0
16245, <=50K,0
16246, >50K,0
16247, <=50K,1
16248, <=50K,0
16249, <=50K,0
16250, <=50K,1
16251, <=50K,1
16252, >50K,0
16253, <=50K,0
16254, <=50K,0
16255, <=50K,0
16256, <=50K,0
16257, <=50K,1
16258, <=50K,0
16259, >50K,0
16260, <=50K,0
16261, >50K,0
16262, <=50K,0
16263, <=50K,0
16264, >50K,0
16265, <=50K,0
16266, <=50K,0
16267, <=50K,0
16268, >50K,1
16269, >50K,0
16270, <=50K,0
16271, <=50K,0
16272, <=50K,0
16273, <=50K,0
16274, <=50K,0
16275, <=50K,0
16276, <=50K,0
16277, >50K,0
16278, <=50K,0
16279, <=50K,0
16280, <=50K,0
16281, <=50K,1
16282, >50K,0
16283, >50K,0
16284, >50K,0
16285, >50K,0
16286, <=50K,0
16287, >50K,1
16288, <=50K,0
16289, <=50K,1
16290, <=50K,0
16291, <=50K,0
16292, <=50K,0
16293, <=50K,0
16294, <=50K,0
16295, >50K,0
16296, <=50K,0
16297, <=50K,0
16298, <=50K,1
16299, <=50K,1
16300, <=50K,0
16301, >50K,0
16302, <=50K,0
16303, >50K,0
16304, <=50K,0
16305, <=50K,0
16306, >50K,0
16307, <=50K,0
16308, <=50K,0
16309, <=50K,0
16310, >50K,1
16311, <=50K,1
16312, <=50K,1
16313, <=50K,0
16314, <=50K,0
16315, <=50K,0
16316, <=50K,0
16317, <=50K,0
16318, <=50K,1
16319, <=50K,1
16320, >50K,0
16321, <=50K,1
16322, <=50K,0
16323, <=50K,0
16324, <=50K,0
16325, <=50K,1
16326, >50K,0
16327, <=50K,0
16328, <=50K,0
16329, <=50K,1
16330, <=50K,0
16331, >50K,0
16332, <=50K,1
16333, <=50K,0
16334, <=50K,0
16335, <=50K,0
16336, <=50K,0
16337, >50K,0
16338, <=50K,0
16339, <=50K,0
16340, <=50K,0
16341, <=50K,0
16342, >50K,1
16343, <=50K,0
16344, <=50K,0
16345, >50K,0
16346, <=50K,0
16347, <=50K,1
16348, <=50K,1
16349, <=50K,0
16350, <=50K,0
16351, <=50K,0
16352, >50K,1
16353, <=50K,0
16354, <=50K,0
16355, <=50K,0
16356, <=50K,1
16357, <=50K,1
16358, <=50K,0
16359, <=50K,0
16360, <=50K,0
16361, <=50K,0
16362, <=50K,0
16363, <=50K,0
16364, <=50K,1
16365, <=50K,0
16366, <=50K,0
16367, <=50K,1
16368, <=50K,0
16369, <=50K,0
16370, <=50K,1
16371, <=50K,0
16372, >50K,1
16373, <=50K,0
16374, <=50K,0
16375, <=50K,0
16376, <=50K,0
16377, <=50K,0
16378, <=50K,0
16379, <=50K,1
16380, <=50K,0
16381, <=50K,0
16382, <=50K,0
16383, <=50K,0
16384, <=50K,1
16385, <=50K,0
16386, <=50K,0
16387, <=50K,0
16388, <=50K,0
16389, <=50K,0
16390, >50K,1
16391, <=50K,0
16392, <=50K,0
16393, >50K,1
16394, <=50K,1
16395, <=50K,0
16396, <=50K,1
16397, <=50K,0
16398, <=50K,0
16399, <=50K,0
16400, <=50K,0
16401, <=50K,0
16402, <=50K,0
16403, >50K,0
16404, >50K,0
16405, <=50K,0
16406, <=50K,0
16407, >50K,0
16408, <=50K,1
16409, >50K,0
16410, <=50K,0
16411, <=50K,0
16412, <=50K,0
16413, <=50K,0
16414, <=50K,0
16415, <=50K,0
16416, >50K,0
16417, <=50K,0
16418, >50K,0
16419, <=50K,1
16420, <=50K,1
16421, <=50K,1
16422, >50K,0
16423, <=50K,0
16424, <=50K,0
16425, <=50K,0
16426, <=50K,0
16427, <=50K,1
16428, >50K,0
16429, <=50K,0
16430, >50K,1
16431, <=50K,0
16432, <=50K,1
16433, <=50K,0
16434, <=50K,0
16435, <=50K,1
16436, <=50K,0
16437, <=50K,0
16438, >50K,0
16439, <=50K,0
16440, <=50K,1
16441, <=50K,1
16442, <=50K,0
16443, <=50K,0
16444, <=50K,0
16445, <=50K,0
16446, <=50K,0
16447, <=50K,0
16448, <=50K,0
16449, >50K,0
16450, <=50K,0
16451, <=50K,1
16452, <=50K,0
16453, <=50K,0
16454, <=50K,0
16455, <=50K,0
16456, <=50K,0
16457, >50K,0
16458, <=50K,0
16459, <=50K,0
16460, >50K,0
16461, <=50K,1
16462, >50K,0
16463, <=50K,0
16464, <=50K,0
16465, <=50K,0
16466, <=50K,1
16467, <=50K,1
16468, >50K,0
16469, <=50K,0
16470, >50K,0
16471, <=50K,0
16472, <=50K,1
16473, <=50K,0
16474, >50K,0
16475, <=50K,1
16476, <=50K,0
16477, <=50K,0
16478, <=50K,0
16479, <=50K,1
16480, <=50K,0
16481, <=50K,1
16482, >50K,1
16483, <=50K,0
16484, >50K,0
16485, <=50K,1
16486, <=50K,1
16487, <=50K,0
16488, <=50K,0
16489, >50K,1
16490, <=50K,0
16491, <=50K,0
16492, >50K,0
16493, <=50K,0
16494, <=50K,0
16495, <=50K,0
16496, >50K,0
16497, <=50K,0
16498, <=50K,0
16499, <=50K,1
16500, >50K,0
16501, <=50K,1
16502, >50K,1
16503, <=50K,0
16504, <=50K,0
16505, <=50K,0
16506, <=50K,0
16507, <=50K,0
16508, <=50K,0
16509, <=50K,0
16510, <=50K,0
16511, <=50K,1
16512, <=50K,0
16513, <=50K,0
16514, <=50K,0
16515, <=50K,0
16516, >50K,0
16517, <=50K,0
16518, >50K,1
16519, <=50K,0
16520, <=50K,0
16521, <=50K,0
16522, <=50K,1
16523, >50K,0
16524, <=50K,1
16525, <=50K,0
16526, <=50K,0
16527, >50K,1
16528, <=50K,0
16529, <=50K,0
16530, <=50K,0
16531, <=50K,0
16532, <=50K,1
16533, <=50K,0
16534, <=50K,0
16535, <=50K,0
16536, <=50K,1
16537, <=50K,0
16538, <=50K,0
16539, >50K,0
16540, <=50K,0
16541, <=50K,0
16542, <=50K,0
16543, >50K,0
16544, <=50K,0
16545, <=50K,1
16546, <=50K,0
16547, <=50K,0
16548, <=50K,0
16549, <=50K,0
16550, <=50K,0
16551, <=50K,0
16552, <=50K,1
16553, >50K,1
16554, <=50K,1
16555, <=50K,0
16556, <=50K,0
16557, >50K,1
16558, <=50K,1
16559, <=50K,0
16560, <=50K,0
16561, <=50K,0
16562, <=50K,0
16563, <=50K,0
16564, <=50K,1
16565, <=50K,1
16566, <=50K,0
16567, <=50K,0
16568, <=50K,0
16569, >50K,0
16570, <=50K,0
16571, <=50K,1
16572, <=50K,0
16573, <=50K,0
16574, <=50K,0
16575, <=50K,1
16576, >50K,0
16577, <=50K,0
16578, <=50K,0
16579, <=50K,0
16580, <=50K,0
16581, <=50K,0
16582, <=50K,0
16583, <=50K,0
16584, <=50K,0
16585, >50K,0
16586, <=50K,1
16587, <=50K,0
16588, >50K,0
16589, <=50K,1
16590, <=50K,0
16591, <=50K,0
16592, <=50K,0
16593, >50K,0
16594, <=50K,0
16595, <=50K,0
16596, >50K,0
16597, >50K,0
16598, <=50K,0
16599, <=50K,0
16600, <=50K,1
16601, >50K,0
16602, <=50K,0
16603, <=50K,0
16604, >50K,0
16605, <=50K,1
16606, <=50K,0
16607, >50K,1
16608, >50K,0
16609, <=50K,1
16610, <=50K,0
16611, <=50K,0
16612, <=50K,0
16613, <=50K,0
16614, <=50K,0
16615, <=50K,1
16616, <=50K,0
16617, <=50K,1
16618, <=50K,0
16619, >50K,0
16620, <=50K,1
16621, >50K,0
16622, >50K,1
16623, <=50K,0
16624, <=50K,0
16625, <=50K,0
16626, <=50K,0
16627, >50K,1
16628, <=50K,0
16629, <=50K,0
16630, <=50K,0
16631, >50K,0
16632, <=50K,1
16633, <=50K,0
16634, <=50K,0
16635, >50K,0
16636, <=50K,1
16637, >50K,0
16638, <=50K,1
16639, <=50K,1
16640, <=50K,0
16641, <=50K,0
16642, <=50K,0
16643, >50K,0
16644, <=50K,1
16645, <=50K,0
16646, <=50K,0
16647, <=50K,0
16648, <=50K,0
16649, >50K,0
16650, <=50K,0
16651, <=50K,0
16652, <=50K,0
16653, <=50K,1
16654, <=50K,1
16655, >50K,0
16656, >50K,0
16657, >50K,1
16658, <=50K,0
16659, <=50K,0
16660, <=50K,0
16661, <=50K,0
16662, >50K,0
16663, >50K,0
16664, <=50K,1
16665, <=50K,1
16666, <=50K,0
16667, >50K,0
16668, >50K,1
16669, >50K,0
16670, >50K,0
16671, <=50K,1
16672, <=50K,0
16673, >50K,0
16674, <=50K,0
16675, <=50K,0
16676, <=50K,1
16677, <=50K,0
16678, <=50K,0
16679, <=50K,0
16680, <=50K,0
16681, <=50K,1
16682, >50K,1
16683, >50K,1
16684, >50K,0
16685, >50K,0
16686, <=50K,0
16687, <=50K,1
16688, <=50K,1
16689, >50K,0
16690, >50K,0
16691, <=50K,0
16692, <=50K,0
16693, <=50K,0
16694, >50K,0
16695, <=50K,0
16696, <=50K,0
16697, >50K,1
16698, <=50K,0
16699, >50K,0
16700, >50K,1
16701, >50K,1
16702, >50K,1
16703, >50K,0
16704, <=50K,1
16705, <=50K,0
16706, <=50K,0
16707, <=50K,0
16708, <=50K,0
16709, <=50K,0
16710, <=50K,0
16711, <=50K,0
16712, <=50K,1
16713, <=50K,0
16714, <=50K,0
16715, <=50K,0
16716, >50K,1
16717, <=50K,0
16718, <=50K,0
16719, >50K,0
16720, <=50K,0
16721, >50K,0
16722, <=50K,1
16723, <=50K,0
16724, <=50K,1
16725, <=50K,0
16726, <=50K,0
16727, <=50K,0
16728, <=50K,0
16729, >50K,0
16730, <=50K,0
16731, <=50K,0
16732, <=50K,1
16733, <=50K,0
16734, <=50K,0
16735, <=50K,0
16736, <=50K,0
16737, <=50K,0
16738, <=50K,0
16739, <=50K,1
16740, >50K,1
16741, <=50K,0
16742, >50K,0
16743, <=50K,0
16744, <=50K,0
16745, <=50K,0
16746, <=50K,1
16747, >50K,0
16748, <=50K,0
16749, <=50K,0
16750, <=50K,1
16751, <=50K,0
16752, >50K,1
16753, <=50K,0
16754, <=50K,0
16755, <=50K,0
16756, <=50K,0
16757, >50K,0
16758, >50K,1
16759, >50K,0
16760, <=50K,1
16761, <=50K,0
16762, <=50K,0
16763, >50K,0
16764, <=50K,0
16765, >50K,0
16766, <=50K,0
16767, <=50K,0
16768, <=50K,1
16769, <=50K,0
16770, <=50K,0
16771, <=50K,0
16772, <=50K,0
16773, <=50K,1
16774, <=50K,0
16775, <=50K,1
16776, <=50K,0
16777, <=50K,0
16778, >50K,1
16779, <=50K,0
16780, <=50K,0
16781, <=50K,0
16782, >50K,1
16783, <=50K,0
16784, <=50K,1
16785, >50K,0
16786, <=50K,0
16787, <=50K,1
16788, >50K,0
16789, >50K,0
16790, >50K,0
16791, <=50K,0
16792, <=50K,0
16793, <=50K,1
16794, <=50K,1
16795, <=50K,0
16796, >50K,0
16797, >50K,0
16798, <=50K,0
16799, <=50K,0
16800, <=50K,0
16801, <=50K,0
16802, <=50K,0
16803, >50K,0
16804, <=50K,1
16805, >50K,1
16806, >50K,0
16807, <=50K,0
16808, >50K,0
16809, <=50K,1
16810, >50K,0
16811, >50K,0
16812, <=50K,0
16813, <=50K,1
16814, <=50K,1
16815, <=50K,1
16816, <=50K,0
16817, <=50K,0
16818, >50K,0
16819, <=50K,1
16820, <=50K,0
16821, <=50K,0
16822, <=50K,0
16823, >50K,1
16824, <=50K,1
16825, <=50K,0
16826, <=50K,0
16827, <=50K,1
16828, <=50K,1
16829, >50K,0
16830, <=50K,0
16831, <=50K,0
16832, >50K,0
16833, >50K,0
16834, <=50K,0
16835, <=50K,0
16836, <=50K,1
16837, <=50K,0
16838, <=50K,0
16839, <=50K,0
16840, <=50K,0
16841, <=50K,0
16842, <=50K,1
16843, <=50K,0
16844, <=50K,0
16845, <=50K,1
16846, <=50K,1
16847, >50K,0
16848, >50K,0
16849, <=50K,0
16850, <=50K,0
16851, <=50K,0
16852, <=50K,0
16853, <=50K,0
16854, <=50K,1
16855, <=50K,0
16856, >50K,0
16857, <=50K,1
16858, <=50K,0
16859, <=50K,0
16860, <=50K,0
16861, <=50K,1
16862, >50K,0
16863, <=50K,1
16864, >50K,0
16865, >50K,0
16866, <=50K,0
16867, <=50K,0
16868, <=50K,0
16869, <=50K,0
16870, >50K,1
16871, <=50K,0
16872, <=50K,0
16873, <=50K,0
16874, >50K,0
16875, <=50K,0
16876, <=50K,1
16877, <=50K,0
16878, <=50K,0
16879, <=50K,0
16880, <=50K,0
16881, <=50K,1
16882, <=50K,0
16883, <=50K,1
16884, <=50K,0
16885, <=50K,0
16886, <=50K,0
16887, <=50K,0
16888, <=50K,0
16889, <=50K,1
16890, <=50K,0
16891, <=50K,0
16892, <=50K,1
16893, <=50K,0
16894, <=50K,0
16895, <=50K,0
16896, <=50K,1
16897, >50K,0
16898, <=50K,0
16899, <=50K,1
16900, <=50K,1
16901, <=50K,0
16902, <=50K,0
16903, >50K,0
16904, <=50K,0
16905, <=50K,0
16906, >50K,1
16907, <=50K,0
16908, >50K,0
16909, >50K,0
16910, >50K,1
16911, <=50K,0
16912, <=50K,0
16913, <=50K,0
16914, >50K,1
16915, <=50K,0
16916, <=50K,0
16917, <=50K,0
16918, >50K,0
16919, >50K,1
16920, >50K,1
16921, <=50K,0
16922, >50K,0
16923, >50K,0
16924, >50K,0
16925, <=50K,1
16926, <=50K,0
16927, <=50K,0
16928, <=50K,0
16929, <=50K,0
16930, >50K,1
16931, <=50K,0
16932, <=50K,0
16933, <=50K,0
16934, <=50K,0
16935, <=50K,0
16936, >50K,1
16937, <=50K,0
16938, >50K,0
16939, <=50K,1
16940, <=50K,0
16941, <=50K,1
16942, <=50K,1
16943, <=50K,0
16944, >50K,0
16945, >50K,0
16946, >50K,0
16947, <=50K,0
16948, <=50K,0
16949, <=50K,0
16950, <=50K,0
16951, <=50K,0
16952, <=50K,0
16953, >50K,0
16954, <=50K,0
16955, <=50K,0
16956, <=50K,0
16957, <=50K,1
16958, <=50K,0
16959, <=50K,0
16960, >50K,0
16961, >50K,0
16962, <=50K,1
16963, <=50K,0
16964, >50K,0
16965, >50K,0
16966, <=50K,0
16967, <=50K,0
16968, <=50K,0
16969, <=50K,0
16970, >50K,0
16971, >50K,0
16972, <=50K,1
16973, <=50K,0
16974, >50K,0
16975, <=50K,0
16976, <=50K,0
16977, <=50K,0
16978, <=50K,0
16979, >50K,0
16980, <=50K,0
16981, <=50K,0
16982, <=50K,0
16983, <=50K,0
16984, <=50K,1
16985, <=50K,0
16986, <=50K,1
16987, >50K,0
16988, <=50K,1
16989, >50K,0
16990, <=50K,0
16991, >50K,1
16992, <=50K,0
16993, <=50K,0
16994, <=50K,0
16995, <=50K,0
16996, <=50K,0
16997, <=50K,0
16998, >50K,0
16999, <=50K,1
17000, >50K,0
17001, >50K,1
17002, >50K,0
17003, >50K,0
17004, <=50K,0
17005, <=50K,0
17006, <=50K,0
17007, <=50K,0
17008, <=50K,1
17009, <=50K,1
17010, <=50K,0
17011, <=50K,0
17012, <=50K,1
17013, >50K,0
17014, <=50K,1
17015, <=50K,1
17016, <=50K,1
17017, >50K,0
17018, >50K,0
17019, <=50K,0
17020, <=50K,1
17021, <=50K,0
17022, >50K,1
17023, <=50K,1
17024, >50K,1
17025, <=50K,1
17026, <=50K,0
17027, >50K,1
17028, >50K,0
17029, <=50K,1
17030, <=50K,0
17031, <=50K,1
17032, <=50K,0
17033, <=50K,0
17034, <=50K,0
17035, <=50K,0
17036, <=50K,1
17037, <=50K,0
17038, <=50K,0
17039, <=50K,1
17040, <=50K,0
17041, <=50K,0
17042, >50K,0
17043, <=50K,0
17044, <=50K,1
17045, <=50K,0
17046, <=50K,1
17047, <=50K,0
17048, <=50K,0
17049, >50K,0
17050, <=50K,0
17051, >50K,0
17052, >50K,0
17053, >50K,1
17054, >50K,0
17055, <=50K,0
17056, <=50K,0
17057, <=50K,1
17058, >50K,0
17059, <=50K,0
17060, <=50K,0
17061, <=50K,0
17062, <=50K,0
17063, >50K,0
17064, <=50K,0
17065, <=50K,1
17066, <=50K,0
17067, <=50K,0
17068, <=50K,0
17069, <=50K,1
17070, <=50K,0
17071, <=50K,1
17072, <=50K,0
17073, <=50K,0
17074, <=50K,0
17075, <=50K,0
17076, >50K,0
17077, >50K,0
17078, <=50K,0
17079, >50K,1
17080, <=50K,1
17081, <=50K,0
17082, <=50K,1
17083, <=50K,0
17084, <=50K,0
17085, >50K,0
17086, <=50K,0
17087, <=50K,0
17088, >50K,1
17089, <=50K,0
17090, <=50K,0
17091, <=50K,1
17092, >50K,0
17093, <=50K,0
17094, <=50K,0
17095, <=50K,0
17096, <=50K,0
17097, <=50K,1
17098, <=50K,0
17099, <=50K,0
17100, <=50K,1
17101, <=50K,1
17102, <=50K,0
17103, <=50K,0
17104, <=50K,0
17105, <=50K,0
17106, <=50K,0
17107, <=50K,0
17108, <=50K,0
17109, <=50K,0
17110, >50K,0
17111, <=50K,0
17112, <=50K,0
17113, <=50K,0
17114, <=50K,0
17115, >50K,1
17116, >50K,0
17117, <=50K,0
17118, <=50K,0
17119, <=50K,1
17120, >50K,0
17121, >50K,1
17122, >50K,0
17123, <=50K,0
17124, <=50K,0
17125, <=50K,1
17126, >50K,1
17127, <=50K,0
17128, <=50K,0
17129, <=50K,0
17130, >50K,0
17131, <=50K,0
17132, <=50K,0
17133, <=50K,0
17134, >50K,0
17135, >50K,0
17136, >50K,0
17137, <=50K,0
17138, <=50K,1
17139, <=50K,0
17140, <=50K,0
17141, <=50K,1
17142, <=50K,0
17143, <=50K,1
17144, <=50K,0
17145, <=50K,1
17146, <=50K,0
17147, <=50K,0
17148, <=50K,0
17149, <=50K,0
17150, <=50K,1
17151, <=50K,0
17152, <=50K,0
17153, >50K,0
17154, >50K,0
17155, <=50K,1
17156, >50K,0
17157, <=50K,0
17158, <=50K,1
17159, <=50K,0
17160, >50K,1
17161, <=50K,1
17162, <=50K,0
17163, >50K,0
17164, <=50K,0
17165, <=50K,0
17166, <=50K,0
17167, <=50K,0
17168, <=50K,0
17169, <=50K,1
17170, <=50K,0
17171, <=50K,0
17172, >50K,0
17173, >50K,0
17174, <=50K,0
17175, <=50K,0
17176, <=50K,0
17177, <=50K,1
17178, <=50K,0
17179, >50K,0
17180, <=50K,0
17181, >50K,1
17182, <=50K,0
17183, <=50K,0
17184, <=50K,1
17185, <=50K,0
17186, >50K,0
17187, <=50K,1
17188, <=50K,0
17189, <=50K,0
17190, <=50K,0
17191, <=50K,1
17192, <=50K,0
17193, <=50K,1
17194, <=50K,0
17195, <=50K,0
17196, >50K,0
17197, >50K,1
17198, >50K,1
17199, <=50K,1
17200, >50K,0
17201, <=50K,0
17202, <=50K,0
17203, <=50K,0
17204, <=50K,1
17205, <=50K,1
17206, >50K,0
17207, >50K,1
17208, <=50K,0
17209, >50K,0
17210, >50K,0
17211, <=50K,0
17212, <=50K,1
17213, <=50K,0
17214, <=50K,0
17215, <=50K,0
17216, <=50K,0
17217, <=50K,0
17218, <=50K,0
17219, <=50K,0
17220, <=50K,0
17221, <=50K,0
17222, <=50K,0
17223, <=50K,0
17224, >50K,0
17225, <=50K,1
17226, >50K,0
17227, >50K,0
17228, <=50K,0
17229, <=50K,1
17230, <=50K,0
17231, <=50K,1
17232, <=50K,0
17233, <=50K,1
17234, <=50K,1
17235, <=50K,0
17236, <=50K,0
17237, <=50K,0
17238, >50K,0
17239, <=50K,1
17240, <=50K,0
17241, >50K,0
17242, <=50K,0
17243, <=50K,0
17244, <=50K,0
17245, >50K,0
17246, <=50K,0
17247, <=50K,0
17248, >50K,0
17249, <=50K,0
17250, <=50K,1
17251, <=50K,0
17252, <=50K,0
17253, <=50K,1
17254, >50K,0
17255, <=50K,1
17256, <=50K,1
17257, <=50K,0
17258, <=50K,1
17259, >50K,0
17260, <=50K,1
17261, >50K,0
17262, <=50K,0
17263, <=50K,0
17264, >50K,0
17265, >50K,1
17266, <=50K,0
17267, <=50K,0
17268, <=50K,0
17269, <=50K,0
17270, <=50K,0
17271, >50K,0
17272, <=50K,0
17273, <=50K,0
17274, <=50K,0
17275, <=50K,0
17276, <=50K,0
17277, >50K,0
17278, <=50K,0
17279, >50K,1
